"package1id","projectidentifier","itemnumber","actualawarddate","actualevaluationcompletiondate","actual_onsite","actualrfqclosingdate","actualrfqissuedate","actualsowdate","awardvalue","awardvalue_base","bopsite","budgetamount","budgetamount_base","budgetawarddifference","buybackresaletarget","contractexecuted","engineeringcontactid","engineeringcontactname","exchangerate","importsequencenumber","indigenousparticipation","indigenous_award","indigenous_award_base","leadtimeclosingtoevaluationdays","leadtimeevaluationtoawarddays","leadtimerfqissuetoclosingdays","leadtimesowtorfqissuedays","mplcode","ontarioapplicable","ontario_award","ontario_award_base","operationspackagebundle","operationspackageleadid","opspackageleadname","originalplannedawarddate","originalplannedevaluationcompleti","originalplannedrfqclosingdate","originalplannedrfqissuedate","originalplannedsowdate","plannedawarddate","packagedescription","packageidentifier","packagetype","purchaseordernumber","prerequisitedesigndeliverable","procpackageleadname","procurementpackageleadid","qualityoversightcontactid","qualityprogram","requiredatsitedate","revisedplannedawarddate","revisedplannedevaluationcompletio","revisedplannedrfqclosingdate","revisedplannedrfqissuedate","revisedplannedsowdate","standardleadtimemonths","statuscode","sole_source","statecode","subcontractorname","timezoneruleversionnumber","contracttype","utcconversiontimezonecode","versionnumber","transactioncurrencyid","owningbusinessunit","ras_original_input","Modified","packagefolderurl","comments"
"cb6dfffc-82de-4df4-81c2-03f2f0c2addc","9147","051B","9/17/2025","9/15/2025",,"9/10/2025","9/5/2025","8/22/2025","157,415.65",,,"66,350.7",,"-91064.95",,"Yes",,,,,,,,"11","8","15","14","0",,,,"Fence","Yuri Andrade","Yuri Andrade","9/17/2025","9/9/2025","9/20/2025","9/5/2025","8/22/2025",,"Perimetral Chain-Linked Fence - (Borg)","a84e8bf3-eda9-43b9-87fa-98bbea299a3d","Subcontractors","4700143408","No","Federico Accorsi","Federico Accorsi",,,"9/17/2025","9/17/2025","9/9/2025","9/20/2025","9/5/2025","8/22/2025",,,"No",,"Borg Fence & Contracting Inc",,"Construction Subcontract",,,,,"9/17/2025","6/24/2026 2:12 PM",,
"bd96f8be-4875-4dc6-bc96-d28b73bceca6","9147","044A","9/19/2025",,,,,,"72,000",,,"72,000",,"0",,"PO",,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,"Security System CCTV - LS - (ECAM)","00c1fd65-62c6-473c-94a3-0fd9aee9c902",,"4700143732","No",,,,,,,,,,,,,"No",,"ECAM Technologies Corportation",,"Purchase Order",,,,,,"6/24/2026 2:12 PM",,
"48becc87-e214-41dd-b48d-beaaf306b986","9147","039B","9/22/2025","9/9/2025",,"8/29/2025","8/28/2025","8/11/2025","59,528",,,"59,528",,"0",,"Yes",,,,,,,,"11","15","1","14","0",,,,"EHS","Jonathan Sammut","Jonathan Sammut","9/24/2025","9/9/2025","8/29/2025","8/28/2025","8/14/2025",,"Air Quality Consulting - (Wellburn)","0e00b559-eb9d-4d8c-a33e-6915bdfe9b15",,"4700144789","No","Federico Accorsi","Federico Accorsi",,,"9/22/2025","9/24/2025","9/9/2025","8/29/2025","8/28/2025","8/14/2025",,,"No",,"Welburn Consulting Ltd",,"Service Agreement",,,,,"9/22/2025","6/24/2026 2:12 PM",,
"0d484fda-015f-49cf-a196-c8567984cb42","9147","044B","9/25/2025",,,,,,"257,184",,,"258,620.7",,"1436.7",,"PO",,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,"Security System Patrrol - LS - (Secure Group)","117b3183-a3e6-4045-80d4-489d3056984b",,"4700143989","No",,,,,,,,,,,,,"No",,"SECURE GROUP PROTECTION SERVICES",,"Purchase Order",,,,,,"6/24/2026 2:12 PM",,
"61a62311-d113-4bd5-91b8-4522b849dfff","9147","053A-CO001","9/29/2025",,,,,,"150,864.02",,,"150,864.02",,"0",,"Yes",,,,,,,,"0","0","0","0","0",,,,"Quality & Material Testing","Asanka Prabath","Asanka Prabath","9/29/2025",,,,,,"Material Testing - CO001 - Concrete Testing - 054B","571c58fd-473f-4e84-ba96-888854d48bce","Subcontractors","4700143738","No","Federico Accorsi","Federico Accorsi",,,"9/29/2025","9/29/2025",,,,,,,"No",,"GIP Construction Engineering",,"Change Order",,,,,"9/29/2025","6/24/2026 2:12 PM",,
"94b5d4ee-9787-4ff1-a16f-70c1e5a64119","9147","057B","10/2/2025","10/1/2025",,"9/25/2025","9/15/2025","9/9/2025","802,587.33",,,"802,587.33",,"0",,"PO",,,,,,,,"3","15","36","14","0",,,,"Utilities","Yuri Andrade","Yuri Andrade","10/16/2025","10/1/2025","9/28/2025","8/23/2025","8/9/2025",,"Utilities Dry - LS - (Aecon Utilities)","809c8767-69aa-4ffe-9321-10b53f213b6e",,"4700144312","No","Amber Li","Amber Li",,,"10/3/2025","10/16/2025","10/1/2025","9/28/2025","8/23/2025","8/9/2025",,,"No",,"Aecon Utilities",,"Purchase Order",,,,,"10/3/2025","6/24/2026 2:12 PM",,
"918602ca-fec9-4b2b-a68b-aabc84ee4045","9147","016A","10/19/2025","9/25/2025",,"9/25/2025","9/15/2025","9/15/2025","161,174",,,"161,174",,"0",,"Yes",,,,,,,,"5","15","15","14","0",,,,"WTP","Nixon Kwon","Nixon Kwon","10/10/2025","9/25/2025","9/30/2025","9/15/2025","9/1/2025",,"Water Treatment Plant LS - (WJ)","a12aa94b-a25f-444f-97bc-6ae5e675f17c","Subcontractors","4700142849","No","Federico Accorsi","Federico Accorsi",,,"9/15/2025","10/10/2025","9/25/2025","9/30/2025","9/15/2025","9/1/2025",,,"No",,"WJ Groundwater Canada Ltd",,"Construction Subcontract",,,,,"9/15/2025","6/24/2026 2:12 PM",,
"b0234f4d-35bb-4776-8a6d-c907d344fce5","9147","051C","10/19/2025","10/16/2025",,"10/15/2025","10/9/2025","10/9/2025","176,650",,,"74,457.97",,"-102192.03",,"PO",,,,,,,,"8","15","15","14","0",,,,"Fence","Yuri Andrade","Yuri Andrade","10/31/2025","10/16/2025","10/24/2025","10/9/2025","9/25/2025",,"Temp. Concrete Barriers & Fence along CN Rail","916fe34d-e5b3-48dc-9be0-dae776fa5a21",,"4700144946","No","Federico Accorsi","Federico Accorsi",,,"10/22/2025","10/31/2025","10/16/2025","10/24/2025","10/9/2025","9/25/2025",,,"No",,"Powell Contracting Ltd",,"Purchase Order",,,,,"10/22/2025","6/24/2026 2:12 PM",,
"eafbc02a-ecbc-4913-8e11-41788ca8117a","9147","027A-CO001","10/20/2025",,,,,,"5,325",,,"5,325",,"0",,"Yes",,,,,,,,"0","0","0","0","0",,,,"WTP","Nixon Kwon","Nixon Kwon","10/20/2025",,,,,,"Pumping Test - CO001","ec60a73f-0a41-4bda-b992-9dfd692dddf1","Subcontractors","4700142846","No","Federico Accorsi","Federico Accorsi",,,"10/20/2025","10/20/2025",,,,,,,"No",,"WJ Groundwater Canada Ltd",,"Cancelled",,,,,"10/20/2025","6/24/2026 2:12 PM",,"Included in Original Contract"
"6045ff6d-7a50-4e61-9b92-922a9f727c84","9147","039C","10/21/2025","10/10/2025",,"10/8/2025","10/5/2025","10/1/2025","2,015,028.1",,,"1,866,679",,"-148349.1",,"Yes",,,,,,,,"2","14","10","14","0",,,,"Condition Survey","Yuri Andrade","Yuri Andrade","10/21/2025","10/7/2025","10/5/2025","10/15/2025","10/1/2025",,"GIMPS - Instrumentation and Monitoring LS - (GIP)","deb2b366-14ec-4784-9a87-3b29c215497c",,"4700144851","No","Federico Accorsi","Federico Accorsi",,,"10/21/2025","10/21/2025","10/7/2025","10/5/2025","10/15/2025","10/1/2025",,,"No",,"GIP Construction Engineering",,"Construction Subcontract",,,,,"10/21/2025","6/24/2026 2:12 PM",,"("
"ee79fbbc-4935-47f1-bae2-b2d4b2bb4b77","9147","053A-CO002","10/24/2025",,,,,,"75,771",,,"75,771",,"0",,"Yes",,,,,,,,"0","0","0","0","0",,,,"Soil Management","Jonathan Sammut","Jonathan Sammut","10/24/2025",,,,,,"Material Testing - CO002 - BH Testing","6827e79f-2f0c-49ec-a27e-f7ea14fff421","Subcontractors","4700143738","No","Federico Accorsi","Federico Accorsi",,,"10/24/2025","10/24/2025",,,,,,,"No",,"GIP Construction Engineering",,"Change Order",,,,,"10/24/2025","6/24/2026 2:12 PM",,
"1983b7d1-83ba-4454-bbaf-f444c222aa9a","9147","042A","10/28/2025","10/22/2025",,"10/16/2025","10/15/2025","10/15/2025","71,120",,,"71,120",,"0",,"yes",,,,,,,,"1","8","1","0","0",,,,"Rebar","Yuri Andrade","Yuri Andrade","10/25/2025","10/17/2025","10/16/2025","10/15/2025","10/15/2025",,"Cap Beam Rebar - LS - (RAW) - (Mansteel)","99cddc12-99c3-4375-a1b8-62ad0bf0a483",,"4700145180","No","Federico Accorsi","Federico Accorsi",,,"10/28/2025","10/25/2025","10/17/2025","10/16/2025","10/15/2025","10/15/2025",,,"No",,"Mansteel Rebar",,"Construction Subcontract",,,,,"10/28/2025","6/24/2026 2:12 PM",,
"c438c2f5-acda-4095-bc71-6b0f6a660289","9147","053A-CO003","11/5/2025",,,,,,"29,850",,,"29,850",,"0",,"Yes",,,,,,,,"0","0","0","0","0",,,,"Quality & Material Testing","Asanka Prabath","Asanka Prabath","11/5/2025",,,,,,"Material Testing - CO003 - Temperature Control","6e2e4280-4532-48bb-a562-7963c3f45d36","Subcontractors","4700143738","No","Federico Accorsi","Federico Accorsi",,,"11/5/2025","11/5/2025",,,,,,,"No",,"GIP Construction Engineering",,"Change Order",,,,,"11/5/2025","6/24/2026 2:12 PM",,
"3aa68c7c-9669-4a57-92d5-0edfcaa66462","9147","039C-CO001","11/18/2025",,,,,,"48,771",,,"0",,"-48771",,"Yes",,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,"GIMPS - Instrucmentation and Monitoring  LS - CO001","9bc861f5-4543-416d-b139-8bfb44b9a4b0",,"4700144851","No",,,,,,,,,,,,,"No",,"GIP Construction Engineering",,"Change Order",,,,,,"6/24/2026 2:12 PM",,"Original contract exceeds the budget"
"af29dd86-57a4-4abc-87bc-af1386573add","9147","039A-1-CO002","11/21/2025",,,,,,"17,000",,,"17,000",,"0",,"Yes",,,,,,,,"0","0","0","0","0",,,,"EHS","Jonathan Sammut","Jonathan Sammut","11/21/2025",,,,,,"Noise Viberation - Initial LS - CO002","9ab58a09-2097-4e9b-b810-e87bdf05d3f9","Subcontractors","4700142657","No","Federico Accorsi","Federico Accorsi",,,"11/21/2025","11/21/2025",,,,,,,"No",,"HGC Noise Vibration Acoustics (Howe Gastmeier Chapnik Limited)",,"Change Order",,,,,"11/21/2025","6/24/2026 2:12 PM",,
"a3a6707b-852a-4a5f-8019-fb3cd0d94fd7","9147","053A-CO004","11/27/2025",,,,,,"286,548.4",,,"286,548.4",,"0",,"Yes",,,,,,,,"0","0","0","0","0",,,,"Soil Management","Jonathan Sammut","Jonathan Sammut","11/27/2025",,,,,,"Material Testing - CO004 - Soil Testing","7033c3dc-b8d7-40cb-a672-a52c2c0b417f","Subcontractors","4700143738","No","Federico Accorsi","Federico Accorsi",,,"11/27/2025","11/27/2025",,,,,,,"No",,"GIP Construction Engineering",,"Change Order",,,,,"11/27/2025","6/24/2026 2:12 PM",,
"29028d4f-0370-495f-a771-b9d7a724a91a","9147","068","12/2/2025","11/28/2025",,"11/12/2025","11/10/2025","11/1/2025","445,950",,,"445,950",,"0",,"Yes",,,,,,,,"13","47","2","14","0",,,,"Earthwork","Yuri Andrade","Yuri Andrade","1/11/2026","11/25/2025","11/12/2025","11/10/2025","10/27/2025",,"Deep Bench Marks - (GIP)","55178ace-60d6-4f1d-9ae2-0dce2d156602",,"4700146761","No","Federico Accorsi","Federico Accorsi",,,"1/19/2026","1/11/2026","11/25/2025","11/12/2025","11/10/2025","10/27/2025",,,"No",,"GIP Construction Engineering",,"Construction Subcontract",,,,,"1/19/2026","6/24/2026 2:12 PM",,
"205bed2e-4ef1-44bf-a325-c83e958a98b2","9147","050A","12/3/2025","11/25/2025",,"11/20/2025","11/18/2025","11/14/2025","111,740",,,"111,740",,"0",,"Yes",,,,,,,,"3","15","15","14","0",,,,"Survey","David Sualdea","David Sualdea","12/31/2025","12/16/2025","12/13/2025","11/28/2025","11/14/2025",,"Contol Network Validation for Survey - (Monteith & Sutherland)","502e09c0-1045-43b8-8e68-c8753fb95a6a",,"4700147567","No","Federico Accorsi","Federico Accorsi",,,"1/8/2026","12/31/2025","12/16/2025","12/13/2025","11/28/2025","11/14/2025",,,"No",,"Monteith & Sutherland (Toronto) Inc",,"Construction Subcontract",,,,,"1/8/2026","6/24/2026 2:12 PM",,
"aef3b3fa-2d14-45b8-a77b-967b8a566caf","9147","010B","12/19/2025",,,,,,"460,984.32",,,"381,345.92",,"-79638.4",,"Yes",,,,,,,,"0","0","0","0","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","12/10/2025",,,,,,"PCTL Fire Testing - (CRIB)","7413bda4-1b1f-4b24-866c-13e08262fff1",,"4700149199","No","Federico Accorsi","Federico Accorsi",,,,"12/10/2025",,,,,,,"No",,"CERIB (CENTRE D’ETUDES ET DE RECHERCHES DE L’INDUSTRIE DU BETON)",,"Construction Subcontract",,,,,,"6/24/2026 2:12 PM",,"PO Value €37940 sent. Subcontract agreement pending on procurement. <br>€ 232,528 euro, 1.64 used for CAD conversion"
"e955922e-b1d0-42ee-8663-9a9e7dc44c23","9147","027B","12/20/2025","11/25/2025",,"11/15/2025","11/15/2025","11/15/2025","1,029,854",,,"1,029,854",,"0",,"Yes",,,,,,,,"50","8","0","0","0",,,,"WTP","Nixon Kwon","Nixon Kwon","11/28/2025","11/20/2025","10/1/2025","10/1/2025","10/1/2025",,"Dewatering - LS - (WJ)","22cff354-0cb6-476b-96f8-08b57257ca79",,"4700146759","No","Federico Accorsi","Federico Accorsi",,,"11/1/2025","11/28/2025","11/20/2025","10/1/2025","10/1/2025","10/1/2025",,,"No",,"WJ Groundwater Canada Ltd",,"Construction Subcontract",,,,,"11/1/2025","6/24/2026 2:12 PM",,
"d16cb863-aca6-42fa-b2e0-eac415aefdc9","9147","039A-1-CO003","12/21/2025",,,,,,"17,000",,,"17,000",,"0",,"Yes",,,,,,,,"0","0","0","0","0",,,,"EHS","Jonathan Sammut","Jonathan Sammut","12/21/2025",,,,,,"Noise Viberation - Initial LS - CO003","af7b83b1-20f2-46fb-b088-9c9811ba6989","Subcontractors","4700142657","No","Federico Accorsi","Federico Accorsi",,,"12/21/2025","12/21/2025",,,,,,,"No",,"HGC Noise Vibration Acoustics (Howe Gastmeier Chapnik Limited)",,"Change Order",,,,,"12/21/2025","6/24/2026 2:12 PM",,
"a5eeedfc-444a-4c4f-9a7e-fb4546121f45","9147","003B","12/29/2025","1/13/2026",,"9/19/2025","8/27/2025","8/25/2025","6,538,324.12",,,"11,087,680",,"4549355.88",,"LOI",,,,,,,,"41","32","23","2","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","12/1/2025","10/30/2025","9/19/2025","8/27/2025","8/25/2025",,"Converyor Belt TBM Refurbishment - (Hherrenknecht)","5360d272-af69-46fe-a15c-5b86f499587b",,"4700147735","No","Federico Accorsi","Federico Accorsi",,,,"12/1/2025","10/30/2025","9/19/2025","8/27/2025","8/25/2025",,,"No",,"Herrenknecht Tunnelling Systems Canada Inc",,"Engineered Equipment",,,,,,"6/24/2026 2:12 PM",,"02/07 - Agreement sent to H+E USA for review<br>€3,986,783 euro, 1.64 used for CAD conversion"
"fed25017-2ff4-474b-bf6b-2d4bcb8c4543","9147","005","12/29/2025","1/13/2026",,"9/25/2025","8/27/2025","8/25/2025","6,184,986.12",,,"3,582,370.44",,"-2602615.68",,"LOI",,,,,,,,"44","32","20","2","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","12/1/2025","10/30/2025","9/16/2025","8/27/2025","8/25/2025",,"Multi Service Vehicles - (Hherrenknecht)","711145c0-20dc-4f5c-95ef-cca2c69ce8c7",,"4700147732","No","Federico Accorsi","Federico Accorsi",,,,"12/1/2025","10/30/2025","9/16/2025","8/27/2025","8/25/2025",,,"No",,"Herrenknecht Tunnelling Systems Canada Inc",,"Engineered Equipment",,,,,,"6/24/2026 2:12 PM",,"02/07 - contract draft sent to HK<br>€ 3,771,333 euro, 1.64 used for CAD conversion"
"5c484088-4820-44f9-b54c-4e47624f2726","9147","023A","12/29/2025","11/27/2025",,"9/30/2025","8/27/2025","8/25/2025","16,300",,,"16,300",,"0",,"Yes",,,,,,,,"30","28","34","2","0",,,,"Condition Survey","Yuri Andrade","Yuri Andrade","11/27/2025","10/30/2025","9/30/2025","8/27/2025","8/25/2025",,"Pre-Condition Survey LS (RAW) - (PGT)","aedd5e76-0b81-429d-b185-3cf0de794ff3",,"4700147726","No","Federico Accorsi","Federico Accorsi",,,"12/8/2025","11/27/2025","10/30/2025","9/30/2025","8/27/2025","8/25/2025",,,"No",,"Pivot Ground Tech Corp",,"Construction Subcontract",,,,,"12/8/2025","6/24/2026 2:12 PM",,
"103f7da4-4dad-4713-bf74-04a7edf25ac8","9147","060","12/29/2025","12/15/2025",,"9/19/2025","8/27/2025","8/25/2025","4,968,642.4",,,"5,197,864.95",,"229222.55",,"LOI",,,,,,,,"41","32","23","2","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","12/1/2025","10/30/2025","9/19/2025","8/27/2025","8/25/2025",,"Slurry Treatment Plant - (Hherrenknecht)","d378a0c6-b1ba-4ea6-ab20-556c9b937408",,"4700147733","No","Federico Accorsi","Federico Accorsi",,,,"12/1/2025","10/30/2025","9/19/2025","8/27/2025","8/25/2025",,,"No",,"Herrenknecht Tunnelling Systems Canada Inc",,"Construction Subcontract",,,,,,"6/24/2026 2:12 PM",,"02/06 - subcontract draft sent to HK <br>€ 3,029,660 euro, 1.64 used for CAD conversion"
"adb83173-77aa-4670-ba61-71877f4cd025","9147","042B","1/7/2026","12/30/2025",,"12/19/2025","10/31/2025","10/17/2025","826,640",,,"871,342.75",,"44702.75",,"Yes",,,,,,,,"3","15","15","14","0",,,,"Rebar","Yuri Andrade","Yuri Andrade","1/14/2026","12/30/2025","12/27/2025","12/12/2025","11/28/2025",,"Muck Pit Rebar - (Mansteel)","c81e229f-63c0-43bc-8a90-456cb841d9ea",,"4700148665","No","Federico Accorsi","Federico Accorsi",,,"12/11/2025","1/14/2026","12/30/2025","12/27/2025","12/12/2025","11/28/2025",,,"No",,"Mansteel Rebar",,"Construction Subcontract",,,,,"12/11/2025","6/24/2026 2:12 PM",,"02/12 - Mansteel signed contract; pending for EXCO approval."
"291d7bb1-53bd-43e1-98cb-d0a82545329a","9147","070","1/8/2026","12/16/2025",,"12/13/2025","11/28/2025","11/14/2025","360,000",,,"25,000",,"-335000",,"yes",,,,,,,,"3","15","15","14","0",,,,"EHS","Jonathan Sammut","Jonathan Sammut","12/31/2025","12/16/2025","12/13/2025","11/28/2025","11/14/2025",,"Environmental Quality Manager - (Watermark Environmental)","301eda74-8ab0-484a-9571-4f44b3097904",,"4700148024","No","Federico Accorsi","Federico Accorsi",,,"1/8/2026","12/31/2025","12/16/2025","12/13/2025","11/28/2025","11/14/2025",,,"No",,"Watermark Environemtnal",,"Construction Subcontract",,,,,"1/8/2026","6/24/2026 2:12 PM",,
"e9d37f9a-e623-436d-89c6-ca66c3487b97","9147","039A-1-CO004","1/20/2026",,,,,,"17,000",,,"17,000",,"0",,"Yes",,,,,,,,"0","0","0","0","0",,,,"EHS","Jonathan Sammut","Jonathan Sammut","1/20/2026",,,,,,"Noise Viberation - Initial LS - CO004","e1871e03-d58e-4d5b-a20e-67509459b17a",,"4700142657","No","Federico Accorsi","Federico Accorsi",,,"1/20/2026","1/20/2026",,,,,,,"No",,"HGC Noise Vibration Acoustics (Howe Gastmeier Chapnik Limited)",,"Change Order",,,,,"1/20/2026","6/24/2026 2:12 PM",,
"12b60c0d-440e-4663-bca9-0a3baab375ec","9147","071B","1/22/2026","11/11/2025",,"11/8/2025","10/24/2025","10/10/2025","89,250",,,"89,250",,"0",,"Yes",,,,,,,,"3","15","15","14","0",,,,"Design","David Sualdea","David Sualdea","11/26/2025","11/11/2025","11/8/2025","10/24/2025","10/10/2025",,"Project Office Renovation - Design - (Connect)","e464042d-8e95-4703-99c0-c025be06958e",,"4700147847","No","Federico Accorsi","Federico Accorsi",,,"12/4/2025","11/26/2025","11/11/2025","11/8/2025","10/24/2025","10/10/2025",,,"No",,"Connect Resource Managers and Planners Inc.",,"Design Services",,,,,"12/4/2025","6/24/2026 2:12 PM",,"Contract pending on FA"
"7da82b2b-5a37-4d42-a86a-7db71cac1612","9147","039A-1-CO005","2/4/2026",,,,,,"17,000",,,"17,000",,"0",,"Yes",,,,,,,,"0","0","0","0","0",,,,"EHS","Jonathan Sammut","Jonathan Sammut","2/4/2026",,,,,,"Noise Viberation - Initial LS - CO005","d2bd7068-4f95-4a87-a7b3-c6a037fde3ff",,"4700142657","No","Federico Accorsi","Federico Accorsi",,,"2/4/2026","2/4/2026",,,,,,,"No",,"HGC Noise Vibration Acoustics (Howe Gastmeier Chapnik Limited)",,"Change Order",,,,,"2/4/2026","6/24/2026 2:12 PM",,
"9b2e48b6-c141-4fd3-b15e-05a1f629120d","9147","011-CO001","2/9/2026",,,,,,"966,038.72",,,"0",,"-966038.72",,"Yes",,,,,,,,"0","0","0","0","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","1/30/2026",,,,,,"TBM Supply Agreement - (Hherrenknecht) - CO001","5f0b6ff2-703e-4d17-af78-d6654dd3e828",,"4700149144","No","Federico Accorsi","Federico Accorsi",,,"7/1/2026","1/30/2026",,,,,,,"No",,"Herrenknecht Tunnelling Systems Canada Inc",,"Change Order",,,,,"7/1/2026","6/24/2026 2:12 PM",,"€ 589,048 euro, 1.64 used for CAD conversion"
"026eb7b4-9e8e-472f-aca1-3fd5b8319579","9147","001A","2/10/2026","11/7/2025",,"11/7/2025","10/15/2025","10/1/2025","127,000",,,"127,000",,"0",,"PO",,,,,,,,"7","79","16","14","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","1/25/2026","11/7/2025","10/31/2025","10/15/2025","10/1/2025",,"Bi-Component Plant - (ECWE)","1ef2c15a-e07a-4b1e-9db8-d5e271ea2071",,"4500736751","No","Federico Accorsi","Federico Accorsi",,,,"1/25/2026","11/7/2025","10/31/2025","10/15/2025","10/1/2025",,,"No",,"WESTEND CONNECTORS CONSTRUCTION",,"Engineered Equipment",,,,,,"6/24/2026 2:12 PM",,
"d1dc98aa-6915-44c9-b8e9-41df90a49796","9147","001B","2/10/2026","11/7/2025",,"11/7/2025","10/15/2025","10/1/2025","585,378.6",,,"1,157,349",,"571970.4",,"PO",,,,,,,,"7","79","16","14","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","1/25/2026","11/7/2025","10/31/2025","10/15/2025","10/1/2025",,"Bi-Component Plant - Refurbishment - (SIMEM)","160ac3b8-91b8-4677-85cb-d1e4971adfbe",,"4700149300<br>4500736756","No","Federico Accorsi","Federico Accorsi",,,,"1/25/2026","11/7/2025","10/31/2025","10/15/2025","10/1/2025",,,"No",,"SIMEM UNDERGROUND SOLUTIONS INC",,"Engineered Equipment",,,,,,"6/24/2026 2:12 PM",,
"cb995b2c-b6cb-491a-9bd3-b78c2d079c44","9147","003A","2/10/2026","1/13/2026",,"9/19/2025","8/27/2025","8/25/2025","805,000",,,"805,000",,"0",,"PO",,,,,,,,"41","118","23","2","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","2/25/2026","10/30/2025","9/19/2025","8/27/2025","8/25/2025",,"Converyor Belt TBM - (ECWE)","95478273-5f4b-4542-bdeb-a660d2c7b545",,"4500738208","No","Federico Accorsi","Federico Accorsi",,,,"2/25/2026","10/30/2025","9/19/2025","8/27/2025","8/25/2025",,,"No",,"WESTEND CONNECTORS CONSTRUCTION",,"Engineered Equipment",,,,,,"6/24/2026 2:12 PM",,"PO sent to ECWE"
"154a8cf5-56f1-4ce2-815d-9e7d55aa7375","9147","006A-1","2/13/2026","12/15/2025",,"10/10/2025","9/30/2025","9/25/2025","2,122,219.04",,,"1,927,009",,"-195210.04",,"Yes",,,,,,,,"22","75","10","5","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","1/15/2026","11/1/2025","10/10/2025","9/30/2025","9/25/2025",,"Tower Crane Supply - (Morrow)","83a37134-a083-4147-a61b-a27d13ad23aa",,"4700149966","No","Amber Li","Amber Li",,,,"1/15/2026","11/1/2025","10/10/2025","9/30/2025","9/25/2025",,,"No",,"Morrow",,"Engineered Equipment",,,,,,"6/24/2026 2:12 PM",,"LOI sent; deposite paid; contract pending on FA."
"454ea509-6aec-4d9a-a67d-a3b90861e9de","9147","010A","2/13/2026","12/20/2025",,"12/18/2025","12/15/2025","12/14/2025","72,735,780",,,"69,118,070",,"-3617710",,"Yes",,,,,,,,"2","31","3","1","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","1/20/2026","12/20/2025","12/18/2025","12/15/2025","12/14/2025",,"PCTL Supply includes Inserts & Gaskets- (CSI)","aaebfe6a-45d7-416d-a8f0-8c0d1c4fe2f5",,"4700149143","No","Federico Accorsi","Federico Accorsi",,,,"1/20/2026","12/20/2025","12/18/2025","12/15/2025","12/14/2025",,,"No",,"CSITS-FPP LP",,"Construction Subcontract",,,,,,"6/24/2026 2:12 PM",,"PCTL subcontract agreement shared with NEC for feedback"
"d5231e06-6d1a-4625-8ced-af776f17061e","9147","071A","2/13/2026","11/11/2025",,"11/8/2025","10/24/2025","10/10/2025","133,837",,,"133,837",,"0",,"Yes",,,,,,,,"3","15","15","14","0",,,,"Design","David Sualdea","David Sualdea","11/26/2025","11/11/2025","11/8/2025","10/24/2025","10/10/2025",,"Site Buildings - Design - (Connect)","4959cd43-e4a3-4c9a-83fe-d6c00c99fd38",,"4700147850","No","Federico Accorsi","Federico Accorsi",,,"12/4/2025","11/26/2025","11/11/2025","11/8/2025","10/24/2025","10/10/2025",,,"No",,"Connect Resource Managers and Planners Inc.",,"Design Services",,,,,"12/4/2025","6/24/2026 2:13 PM",,"Contract pending on FA"
"4c97ff5a-d9fe-4e3e-b455-2370c2272106","9147","066","2/20/2026",,,,,,,,,,,"0",,,,,,,,,,"0","0","0","0","0",,,,"Utilities","Yuri Andrade","Yuri Andrade","2/20/2026",,,,,,"Enbridge Borehole Investigation EEB4 (WJ)","c390920c-80b4-4007-b416-bc380c2070bb",,,"No","Amber Li","Amber Li",,,,"2/20/2026",,,,,,,"No",,,,"Construction Subcontract",,,,,,"6/24/2026 2:13 PM",,
"2e8d2536-1920-4cc0-a32f-dfd7ad994ab2","9147","016B","2/23/2026",,,,,,"928,653.36",,,"1,016,149.2",,"87495.84",,"Yes",,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,"Water Treatment Plant Tunnel - Vitaqua","31242058-fa86-494b-a263-d97bc5320c57",,,"No",,,,,,,,,,,,,"No",,"Vitaqua",,"Construction Subcontract",,,,,,"6/24/2026 2:13 PM",,
"3c7be600-1298-4d3e-bbd7-66d45d74f89a","9147","064","2/23/2026",,,,,"12/19/2025","197,880",,,"649,156.3",,"451276.3",,"PO",,,,,,,,"3","15","15","14","0",,,,"Tunnel","Emidio Tamburri","Emidio Tamburri","2/23/2026","2/8/2026","2/5/2026","1/21/2026","1/7/2026",,"Warehouse on-site - LS","a650ade9-a31c-49c9-80b2-af7812ff2b5e",,"4700150680","No","Federico Accorsi","Federico Accorsi",,,"2/1/2026","2/23/2026","2/8/2026","2/5/2026","1/21/2026","1/7/2026",,,"No",,"Meta Steel Building",,"Purchase Order",,,,,"2/1/2026","6/24/2026 2:13 PM",,
